Season,Race,DriverID,Q1Time,Q2Time,Q3Time,GridPos
2022,Japanese Grand Prix,albon,91.311,,,16.0
2022,Japanese Grand Prix,gasly,91.322,,,17.0
2022,Japanese Grand Prix,kevin_magnussen,91.352,,,18.0
2022,Japanese Grand Prix,stroll,91.419,,,19.0
2022,Japanese Grand Prix,latifi,91.511,,,20.0
2022,United States Grand Prix,sainz,95.297,95.59,94.356,1.0
2022,United States Grand Prix,leclerc,95.795,95.246,94.421,2.0
2022,United States Grand Prix,max_verstappen,95.864,95.294,94.448,3.0
2022,United States Grand Prix,perez,96.163,95.864,94.645,4.0
2022,United States Grand Prix,hamilton,96.148,95.732,94.947,5.0
2022,United States Grand Prix,russell,96.195,95.692,94.988,6.0
2022,United States Grand Prix,stroll,96.86,96.032,95.598,7.0
2022,United States Grand Prix,norris,96.465,96.341,95.69,8.0
2022,United States Grand Prix,alonso,96.446,95.988,95.876,9.0
2022,United States Grand Prix,bottas,96.746,96.321,96.319,10.0
2022,United States Grand Prix,albon,96.932,96.368,,11.0
2022,United States Grand Prix,vettel,96.695,96.398,,12.0
2022,United States Grand Prix,gasly,96.577,96.74,,13.0
2022,United States Grand Prix,zhou,96.656,96.97,,14.0
2022,United States Grand Prix,tsunoda,96.808,97.147,,15.0
2022,United States Grand Prix,kevin_magnussen,96.949,,,16.0
2022,United States Grand Prix,ricciardo,97.046,,,17.0
2022,United States Grand Prix,ocon,97.068,,,18.0
2022,United States Grand Prix,mick_schumacher,97.111,,,19.0
2022,United States Grand Prix,latifi,97.244,,,20.0
2022,Mexico City Grand Prix,max_verstappen,79.222,78.566,77.775,1.0
2022,Mexico City Grand Prix,russell,79.583,78.565,78.079,2.0
2022,Mexico City Grand Prix,hamilton,79.169,78.552,78.084,3.0
2022,Mexico City Grand Prix,perez,79.706,78.615,78.128,4.0
2022,Mexico City Grand Prix,sainz,79.566,78.56,78.351,5.0
2022,Mexico City Grand Prix,bottas,79.523,78.762,78.401,6.0
2022,Mexico City Grand Prix,leclerc,79.505,79.109,78.555,7.0
2022,Mexico City Grand Prix,norris,79.857,79.119,78.721,8.0
2022,Mexico City Grand Prix,alonso,80.006,79.272,78.939,9.0
2022,Mexico City Grand Prix,ocon,79.945,79.081,79.01,10.0
2022,Mexico City Grand Prix,ricciardo,80.279,79.325,,11.0
2022,Mexico City Grand Prix,zhou,80.283,79.476,,12.0
2022,Mexico City Grand Prix,tsunoda,79.907,79.589,,13.0
2022,Mexico City Grand Prix,gasly,80.256,79.672,,14.0
2022,Mexico City Grand Prix,kevin_magnussen,80.293,79.833,,15.0
2022,Mexico City Grand Prix,mick_schumacher,80.419,,,16.0
2022,Mexico City Grand Prix,vettel,80.419,,,17.0
2022,Mexico City Grand Prix,stroll,80.52,,,18.0
2022,Mexico City Grand Prix,albon,80.859,,,19.0
2022,Mexico City Grand Prix,latifi,81.167,,,20.0
2022,São Paulo Grand Prix,kevin_magnussen,73.954,71.41,71.674,1.0
2022,São Paulo Grand Prix,max_verstappen,73.625,70.881,71.877,2.0
2022,São Paulo Grand Prix,russell,74.427,71.318,72.059,3.0
2022,São Paulo Grand Prix,norris,73.106,71.377,72.263,4.0
2022,São Paulo Grand Prix,sainz,74.68,70.89,72.357,5.0
2022,São Paulo Grand Prix,ocon,74.663,71.587,72.425,6.0
2022,São Paulo Grand Prix,alonso,73.542,71.394,72.504,7.0
2022,São Paulo Grand Prix,hamilton,73.403,71.539,72.611,8.0
2022,São Paulo Grand Prix,perez,73.613,71.456,75.601,9.0
2022,São Paulo Grand Prix,leclerc,74.486,70.95,,10.0
2022,São Paulo Grand Prix,albon,74.324,71.631,,11.0
2022,São Paulo Grand Prix,gasly,74.371,71.675,,12.0
2022,São Paulo Grand Prix,vettel,73.597,71.678,,13.0
2022,São Paulo Grand Prix,ricciardo,74.931,72.14,,14.0
2022,São Paulo Grand Prix,stroll,74.398,72.21,,15.0
2022,São Paulo Grand Prix,latifi,75.095,,,16.0
2022,São Paulo Grand Prix,zhou,75.197,,,17.0
2022,São Paulo Grand Prix,bottas,75.486,,,18.0
2022,São Paulo Grand Prix,tsunoda,76.264,,,19.0
2022,São Paulo Grand Prix,mick_schumacher,76.361,,,20.0
2022,Abu Dhabi Grand Prix,max_verstappen,84.754,84.622,83.824,1.0
2022,Abu Dhabi Grand Prix,perez,84.82,84.419,84.052,2.0
2022,Abu Dhabi Grand Prix,leclerc,85.211,84.517,84.092,3.0
2022,Abu Dhabi Grand Prix,sainz,85.09,84.521,84.242,4.0
2022,Abu Dhabi Grand Prix,hamilton,85.594,84.774,84.508,5.0
2022,Abu Dhabi Grand Prix,russell,85.545,84.94,84.511,6.0
2022,Abu Dhabi Grand Prix,norris,85.387,84.903,84.769,7.0
2022,Abu Dhabi Grand Prix,ocon,85.735,85.007,84.83,8.0
2022,Abu Dhabi Grand Prix,vettel,85.523,84.974,84.961,9.0
2022,Abu Dhabi Grand Prix,ricciardo,85.766,85.068,85.045,10.0
2022,Abu Dhabi Grand Prix,alonso,85.782,85.096,,11.0
2022,Abu Dhabi Grand Prix,tsunoda,85.63,85.219,,12.0
2022,Abu Dhabi Grand Prix,mick_schumacher,85.711,85.225,,13.0
2022,Abu Dhabi Grand Prix,stroll,85.741,85.359,,14.0
2022,Abu Dhabi Grand Prix,zhou,85.594,85.408,,15.0
2022,Abu Dhabi Grand Prix,kevin_magnussen,85.834,,,16.0
2022,Abu Dhabi Grand Prix,gasly,85.859,,,17.0
2022,Abu Dhabi Grand Prix,bottas,85.892,,,18.0
2022,Abu Dhabi Grand Prix,albon,86.028,,,19.0
2022,Abu Dhabi Grand Prix,latifi,86.054,,,20.0
2023,Pre-Season Testing,max_verstappen,89.428,87.702,86.72,1.0
2023,Pre-Season Testing,norris,88.917,88.042,86.961,2.0
2023,Pre-Season Testing,piastri,89.874,87.845,87.092,3.0
2023,Pre-Season Testing,leclerc,89.143,88.361,87.136,4.0
2023,Pre-Season Testing,sainz,89.865,88.265,87.148,5.0
2023,Pre-Season Testing,russell,89.412,88.782,87.155,6.0
2023,Pre-Season Testing,hamilton,89.415,88.545,87.211,7.0
2023,Pre-Season Testing,albon,89.466,88.067,87.53,8.0
2023,Pre-Season Testing,alonso,89.949,88.368,87.659,9.0
2023,Pre-Season Testing,gasly,89.533,88.751,87.689,10.0
2023,Pre-Season Testing,hulkenberg,89.603,88.896,,11.0
2023,Pre-Season Testing,stroll,89.448,88.935,,12.0
2023,Pre-Season Testing,ocon,89.7,88.956,,13.0
2023,Pre-Season Testing,sargeant,89.873,89.031,,14.0
2023,Pre-Season Testing,bottas,89.798,,,15.0
2023,Pre-Season Testing,perez,89.968,,,15.0
2023,Pre-Season Testing,tsunoda,90.025,,,16.0
2023,Pre-Season Testing,zhou,90.123,,,17.0
2023,Pre-Season Testing,de_vries,90.513,,,18.0
2023,Pre-Season Testing,kevin_magnussen,92.378,,,19.0
2023,Bahrain Grand Prix,max_verstappen,91.295,90.503,89.708,1.0
2023,Bahrain Grand Prix,perez,91.479,90.746,89.846,2.0
2023,Bahrain Grand Prix,leclerc,91.094,90.282,90.0,3.0
2023,Bahrain Grand Prix,sainz,90.993,90.515,90.154,4.0
2023,Bahrain Grand Prix,alonso,91.158,90.645,90.336,5.0
2023,Bahrain Grand Prix,russell,91.057,90.507,90.34,6.0
2023,Bahrain Grand Prix,hamilton,91.543,90.513,90.384,7.0
2023,Bahrain Grand Prix,stroll,91.184,91.127,90.836,8.0
2023,Bahrain Grand Prix,ocon,91.508,90.914,90.984,9.0
2023,Bahrain Grand Prix,hulkenberg,91.204,90.809,,10.0
2023,Bahrain Grand Prix,norris,91.652,91.381,,11.0
2023,Bahrain Grand Prix,bottas,91.504,91.443,,12.0
2023,Bahrain Grand Prix,zhou,91.615,91.473,,13.0
2023,Bahrain Grand Prix,tsunoda,91.4,92.51,,14.0
2023,Bahrain Grand Prix,albon,91.461,,,15.0
2023,Bahrain Grand Prix,sargeant,91.652,,,16.0
2023,Bahrain Grand Prix,kevin_magnussen,91.892,,,17.0
2023,Bahrain Grand Prix,piastri,92.101,,,18.0
2023,Bahrain Grand Prix,de_vries,92.121,,,19.0
2023,Bahrain Grand Prix,gasly,92.181,,,20.0
2023,Saudi Arabian Grand Prix,perez,89.244,88.635,88.265,1.0
2023,Saudi Arabian Grand Prix,leclerc,89.376,88.903,88.42,2.0
2023,Saudi Arabian Grand Prix,alonso,89.298,88.757,88.73,3.0
2023,Saudi Arabian Grand Prix,russell,89.592,89.132,88.857,4.0
2023,Saudi Arabian Grand Prix,sainz,89.411,88.957,88.931,5.0
2023,Saudi Arabian Grand Prix,stroll,89.335,88.962,88.945,6.0
2023,Saudi Arabian Grand Prix,ocon,89.707,89.255,89.078,7.0
2023,Saudi Arabian Grand Prix,hamilton,89.689,89.374,89.223,8.0
2023,Saudi Arabian Grand Prix,piastri,89.706,89.378,89.243,9.0
2023,Saudi Arabian Grand Prix,gasly,89.89,89.411,89.357,10.0
2023,Saudi Arabian Grand Prix,hulkenberg,89.547,89.451,,11.0
2023,Saudi Arabian Grand Prix,zhou,89.654,89.461,,12.0
2023,Saudi Arabian Grand Prix,kevin_magnussen,89.744,89.634,,13.0
2023,Saudi Arabian Grand Prix,bottas,89.929,89.668,,14.0
2023,Saudi Arabian Grand Prix,max_verstappen,88.761,109.953,,15.0
2023,Saudi Arabian Grand Prix,tsunoda,89.939,,,16.0
2023,Saudi Arabian Grand Prix,albon,89.994,,,17.0
2023,Saudi Arabian Grand Prix,de_vries,90.244,,,18.0
2023,Saudi Arabian Grand Prix,norris,90.447,,,19.0
2023,Saudi Arabian Grand Prix,sargeant,128.51,,,20.0
2023,Australian Grand Prix,max_verstappen,77.384,77.056,76.732,1.0
2023,Australian Grand Prix,russell,77.654,77.513,76.968,2.0
2023,Australian Grand Prix,hamilton,77.689,77.551,77.104,3.0
2023,Australian Grand Prix,alonso,77.832,77.283,77.139,4.0
2023,Australian Grand Prix,sainz,77.928,77.349,77.27,5.0
2023,Australian Grand Prix,stroll,77.873,77.616,77.308,6.0
2023,Australian Grand Prix,leclerc,78.218,77.39,77.369,7.0
2023,Australian Grand Prix,albon,77.962,77.761,77.609,8.0
2023,Australian Grand Prix,gasly,78.312,77.574,77.675,9.0
2023,Australian Grand Prix,hulkenberg,78.029,77.412,77.735,10.0
2023,Australian Grand Prix,ocon,77.77,77.768,,11.0
2023,Australian Grand Prix,tsunoda,78.471,78.099,,12.0
2023,Australian Grand Prix,norris,78.243,78.119,,13.0
2023,Australian Grand Prix,kevin_magnussen,78.159,78.129,,14.0
2023,Australian Grand Prix,de_vries,78.45,78.335,,15.0
2023,Australian Grand Prix,piastri,78.517,,,16.0
2023,Australian Grand Prix,zhou,78.54,,,17.0
2023,Australian Grand Prix,sargeant,78.557,,,18.0
2023,Australian Grand Prix,bottas,78.714,,,19.0
2023,Australian Grand Prix,perez,,,,20.0
2023,Azerbaijan Grand Prix,leclerc,101.269,101.037,100.203,1.0
2023,Azerbaijan Grand Prix,max_verstappen,101.398,100.822,100.391,2.0
2023,Azerbaijan Grand Prix,perez,101.131,101.131,100.495,3.0
2023,Azerbaijan Grand Prix,sainz,102.197,101.016,101.016,4.0
2023,Azerbaijan Grand Prix,hamilton,102.113,101.177,101.177,5.0
2023,Azerbaijan Grand Prix,alonso,101.72,101.37,101.253,6.0
2023,Azerbaijan Grand Prix,norris,102.154,101.485,101.281,7.0
2023,Azerbaijan Grand Prix,tsunoda,102.234,101.569,101.581,8.0
2023,Azerbaijan Grand Prix,stroll,102.524,101.576,101.611,9.0
2023,Azerbaijan Grand Prix,piastri,102.455,101.636,101.611,10.0
2023,Azerbaijan Grand Prix,russell,102.073,101.654,,11.0
2023,Azerbaijan Grand Prix,ocon,102.622,101.798,,12.0
2023,Azerbaijan Grand Prix,albon,102.171,101.818,,13.0
2023,Azerbaijan Grand Prix,bottas,102.582,102.259,,14.0
2023,Azerbaijan Grand Prix,sargeant,102.242,102.395,,15.0
2023,Azerbaijan Grand Prix,zhou,102.642,,,16.0
2023,Azerbaijan Grand Prix,hulkenberg,102.755,,,17.0
2023,Azerbaijan Grand Prix,kevin_magnussen,103.417,,,18.0
2023,Azerbaijan Grand Prix,gasly,104.853,,,19.0
2023,Azerbaijan Grand Prix,de_vries,115.282,,,20.0
2023,Miami Grand Prix,perez,87.713,87.328,86.841,1.0
2023,Miami Grand Prix,alonso,88.179,87.097,87.202,2.0
2023,Miami Grand Prix,sainz,87.686,87.148,87.349,3.0
2023,Miami Grand Prix,kevin_magnussen,87.809,87.673,87.767,4.0
2023,Miami Grand Prix,gasly,88.061,87.612,87.786,5.0
2023,Miami Grand Prix,russell,88.086,87.743,87.804,6.0
2023,Miami Grand Prix,leclerc,87.713,86.964,87.861,7.0
2023,Miami Grand Prix,ocon,87.872,87.444,87.935,8.0
2023,Miami Grand Prix,max_verstappen,87.363,86.814,,9.0
2023,Miami Grand Prix,bottas,87.864,87.564,,10.0
2023,Miami Grand Prix,albon,88.234,87.795,,11.0
2023,Miami Grand Prix,hulkenberg,87.945,87.903,,12.0
2023,Miami Grand Prix,hamilton,87.846,87.975,,13.0
2023,Miami Grand Prix,zhou,88.18,88.091,,14.0
2023,Miami Grand Prix,de_vries,88.325,88.395,,15.0
2023,Miami Grand Prix,norris,88.394,,,16.0
2023,Miami Grand Prix,tsunoda,88.429,,,17.0
2023,Miami Grand Prix,stroll,88.476,,,18.0
2023,Miami Grand Prix,piastri,88.484,,,19.0
2023,Miami Grand Prix,sargeant,88.577,,,20.0
2023,Monaco Grand Prix,max_verstappen,72.386,71.908,71.365,1.0
2023,Monaco Grand Prix,alonso,72.886,72.107,71.449,2.0
2023,Monaco Grand Prix,leclerc,72.912,72.103,71.471,3.0
2023,Monaco Grand Prix,ocon,72.967,72.248,71.553,4.0
2023,Monaco Grand Prix,sainz,72.717,72.21,71.63,5.0
2023,Monaco Grand Prix,hamilton,72.872,72.156,71.725,6.0
2023,Monaco Grand Prix,gasly,73.033,72.169,71.933,7.0
2023,Monaco Grand Prix,russell,72.769,72.151,71.964,8.0
2023,Monaco Grand Prix,tsunoda,72.642,72.249,72.082,9.0
2023,Monaco Grand Prix,norris,72.877,72.377,72.254,10.0
2023,Monaco Grand Prix,piastri,73.006,72.395,,11.0
2023,Monaco Grand Prix,de_vries,73.054,72.428,,12.0
2023,Monaco Grand Prix,albon,72.706,72.527,,13.0
2023,Monaco Grand Prix,stroll,72.722,72.623,,14.0
2023,Monaco Grand Prix,bottas,73.038,72.625,,15.0
2023,Monaco Grand Prix,sargeant,73.113,,,16.0
2023,Monaco Grand Prix,kevin_magnussen,73.27,,,17.0
2023,Monaco Grand Prix,hulkenberg,73.279,,,18.0
2023,Monaco Grand Prix,zhou,73.523,,,19.0
2023,Monaco Grand Prix,perez,73.85,,,20.0
2023,Spanish Grand Prix,max_verstappen,73.615,72.76,72.272,1.0
2023,Spanish Grand Prix,sainz,73.411,72.79,72.734,2.0
2023,Spanish Grand Prix,norris,73.295,72.776,72.792,3.0
2023,Spanish Grand Prix,gasly,73.471,73.186,72.816,4.0
2023,Spanish Grand Prix,hamilton,72.937,72.999,72.818,5.0
2023,Spanish Grand Prix,stroll,73.766,73.082,72.994,6.0
2023,Spanish Grand Prix,ocon,73.433,73.001,73.083,7.0
2023,Spanish Grand Prix,hulkenberg,73.42,73.283,73.229,8.0
2023,Spanish Grand Prix,alonso,73.747,73.098,73.507,9.0
2023,Spanish Grand Prix,piastri,73.691,73.059,73.682,10.0
2023,Spanish Grand Prix,perez,73.874,73.334,,11.0
2023,Spanish Grand Prix,russell,73.326,73.447,,12.0
2023,Spanish Grand Prix,zhou,73.677,73.521,,13.0
2023,Spanish Grand Prix,de_vries,73.581,74.083,,14.0
2023,Spanish Grand Prix,tsunoda,73.862,74.477,,15.0
2023,Spanish Grand Prix,bottas,73.977,,,16.0
2023,Spanish Grand Prix,kevin_magnussen,74.042,,,17.0
2023,Spanish Grand Prix,albon,74.063,,,18.0
2023,Spanish Grand Prix,leclerc,74.079,,,19.0
2023,Spanish Grand Prix,sargeant,74.699,,,20.0
2023,Canadian Grand Prix,max_verstappen,80.851,79.092,85.858,1.0
2023,Canadian Grand Prix,hulkenberg,82.73,80.305,87.102,2.0
2023,Canadian Grand Prix,alonso,81.481,79.776,87.286,3.0
2023,Canadian Grand Prix,hamilton,81.554,80.426,87.627,4.0
2023,Canadian Grand Prix,russell,81.798,80.098,87.893,5.0
2023,Canadian Grand Prix,ocon,82.114,80.406,87.945,6.0
2023,Canadian Grand Prix,norris,81.998,79.347,88.046,7.0
